date,cyclist_id,workout_week,workout_month,elevation_gain,elevation_loss,elevation_average,elevation_maximum,elevation_minimum,temp_avg,temp_min,temp_max,total_time,distance,calories,IF,tss_actual,tss_calculation_method
2023-01-01,653,52,1,1830.0,1834.0,136.800003051758,342.0,34.0,9.309867,8.0,12.0,5.11805534362793,163312.09375,4377.0,0.6929761328598,245.31,Power
2023-01-02,653,1,1,309.0,231.199989318848,110.435043334961,223.399993896484,64.8000030517578,4.175755841428571,9.166666666666666,11.691271783333335,1.0182991027832,27995.189453125,580.0,0.426164503953642,18.37,Power
2023-01-03,653,1,1,1496.0,1497.0,123.400001525879,306.799987792969,-57.0,5.067727,3.0,14.0,4.19305562973022,129565.4765625,3593.0,0.705749862540688,207.99,Power
2023-01-04,653,1,1,180.0,127.0,52.4000015258789,78.0,25.2000007629395,7.33281755,7.0,12.0,3.14055562019348,71923.0625,2355.0,0.591786601384543,125.36,HeartRate
2023-01-05,653,1,1,2240.0,2246.0,145.199996948242,368.799987792969,31.0,7.51987934,6.0,12.0,5.50611114501953,178968.984375,4890.0,0.706959720316532,274.6,Power
2023-01-06,653,1,1,144.0,150.0,40.2000007629395,59.0,25.2000007629395,7.672988,6.0,13.0,1.2591667175293,38663.0390625,814.0,0.50773928070825,32.41,Power
2023-01-07,653,1,1,2026.0,1991.0,174.399993896484,403.600006103516,33.7999992370605,7.16974068,5.0,15.0,4.89777755737305,161113.90625,4503.0,0.724763518883742,256.71,Power
2023-01-08,653,1,1,175.0,167.0,60.4000015258789,92.5999984741211,33.2000007629395,4.50077343,3.0,11.0,1.79583334922791,63262.05078125,1621.0,0.708533804457655,90.41,Power
2023-01-09,653,2,1,101.0,118.0,30.0,52.4000015258789,16.6000003814697,4.6178484,4.0,13.0,1.46166670322418,45315.12890625,1071.0,0.52932191508809,40.85,Power
2023-01-10,653,2,1,1950.0,1930.0,532.799987792969,1028.40002441406,61.4000015258789,12.6724062,8.0,19.0,3.88083338737488,131865.3125,3320.0,0.679031452297258,179.0,Power
2023-01-11,653,2,1,2781.0,2768.0,459.799987792969,1012.79998779297,86.4000015258789,14.7841339,9.0,21.0,4.77055549621582,145540.140625,3928.0,0.712185081489344,241.44,Power
2023-01-12,653,2,1,2007.0,2004.0,206.699996948242,493.399993896484,15.8000001907349,12.9829979,11.0,17.0,3.98333323001861,143592.078125,3496.0,0.7117891927763065,200.61,Power
2023-01-13,653,2,1,400.0,398.0,92.1999969482422,176.399993896484,8.19999980926514,14.9589958,13.0,18.0,1.61055552959442,45784.171875,806.0,0.425740601157651,29.2,Power
2023-01-14,653,2,1,3135.0,3099.0,482.0,1024.0,44.7999992370605,11.3272743,4.0,16.0,5.50722217559814,150270.8125,4206.0,0.718079095928146,283.59,Power
2023-01-15,653,2,1,603.0,598.0,29.3999996185303,117.199996948242,-16.7999992370605,14.5102262,10.0,28.0,3.79388880729675,146588.171875,3104.0,0.699100185725542,185.15,Power
2023-01-16,653,3,1,3434.0,3413.0,547.599975585938,1106.0,79.4000015258789,7.16938972,1.0,15.0,5.13333320617676,150834.484375,4447.0,0.746220796258141,285.61,Power
2023-01-17,653,3,1,363.0,374.0,52.0,128.0,-1.60000002384186,17.0836239,14.0,19.0,1.37999999523163,37877.109375,740.0,0.453088902088574,28.3,Power
2023-01-18,653,3,1,1731.0,1757.0,108.39999898274739,581.400024414063,-7.40000009536743,7.986989000000001,6.0,12.0,4.430833339691155,130526.04296875,3655.0,0.685692774317888,210.04,Power
2023-01-19,653,3,1,2084.0,2067.0,330.2000122070315,1044.19995117188,64.1999969482422,5.97058654,6.75,11.0,4.110833395272493,134633.63690185547,3634.0,0.693570202421993,240.57999999999998,HeartRate
2023-01-20,653,3,1,0.0,0.0,0.0,0.0,0.0,8.17515322647619,4.192857142857143,14.107142857142858,0.0,0.0,0.0,0.0,0.0,Undefined
2023-01-21,653,3,1,354.0,369.6000039577486,14.91345367431642,140.199996948242,-64.0,8.618754465333334,4.0,16.0,2.960744708776471,53612.7109375,2330.0,0.5608028641772682,95.95,Power
2023-01-22,653,3,1,932.0,713.000010490417,47.512819290161154,131.800003051758,-70.0,1.427737225,-5.0,10.75,3.0206019915474798,107770.34375,2443.0,0.6280775188000105,124.42999999999999,Power
2023-01-23,653,4,1,3176.0,1538.20000290871,61.50466823577865,424.600006103516,0.400000005960464,8.968991735,2.6,15.0,4.00416684150696,106425.33984375,3484.0,0.763049763929327,232.4,Power
2023-01-24,653,4,1,1486.0,1480.0,139.600006103516,303.0,50.0,-2.302034,-3.0,6.0,3.98777770996094,123852.046875,3448.0,0.751849614205909,225.09,Power
2023-01-25,653,4,1,0.0,0.0,0.0,0.0,0.0,3.0630908380530477,-0.6285714285714287,10.678571428571429,0.0,0.0,0.0,0.0,0.0,Undefined
2023-01-26,653,4,1,259.0,169.0,85.1999969482422,130.199996948242,45.5999984741211,1.01434779,-4.0,16.0,3.00111103057861,95100.0,2462.0,0.618123326595963,114.64,Power
2023-01-27,653,4,1,580.0,572.0,89.4000015258789,143.0,41.5999984741211,0.000319081038,-1.0,3.0,2.17611122131348,71501.84375,1871.0,0.675367136312138,98.84,Power
2023-01-28,653,4,1,982.0,988.0,207.0,383.0,37.4000015258789,3.71351957,2.0,8.0,1.76083338260651,46890.12890625,1313.0,0.66023200186436,76.38,Power
2023-01-29,653,4,1,3064.0,3164.0,334.200012207031,761.799987792969,22.2000007629395,5.572993,3.0,8.0,4.4902777671814,168404.203125,4339.0,0.804275650857243,289.84,Power
2023-01-30,653,5,1,0.0,0.0,0.0,0.0,0.0,2.3239792115768574,0.5238095238095237,8.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-01-31,653,5,1,486.0,466.0,60.4000015258789,91.4000015258789,34.5999984741211,1.10698807,0.8333333333333334,7.0,3.13694453239441,97335.328125,2393.0,0.554032874964295,96.28,Power
2023-02-01,653,5,2,1514.0,1505.0,127.800003051758,292.0,36.4000015258789,1.98083842,1.8333333333333333,6.0,4.13833332061768,132805.71875,3811.0,0.761923522852355,240.04,Power
2023-02-02,653,5,2,1655.0,1660.0,111.400001525879,305.200012207031,29.6000003814697,2.87884855,1.0,8.0,4.99777793884277,154914.296875,4165.0,0.728775051056504,265.65,Power
2023-02-03,653,5,2,83.0,85.0,35.4000015258789,51.7999992370605,27.0,5.005944,4.0,8.0,1.02861106395721,31883.029296875,679.0,0.478375959356642,23.38,Power
2023-02-04,653,5,2,863.0,869.0,87.5999984741211,147.199996948242,28.0,3.29361486,2.0,8.0,3.99749994277954,131147.984375,3510.0,0.730400095974168,212.68,Power
2023-02-05,653,5,2,592.0,571.0,75.8000030517578,137.199996948242,23.2000007629395,1.96030009,0.2,10.0,3.03666663169861,95211.3984375,2610.0,0.628688147992661,119.81,Power
2023-02-06,653,6,2,2455.0,2441.0,190.600006103516,555.0,36.0,-8.92998651e-05,-2.0,8.0,6.20749998092651,197082.9375,5562.0,0.691162028777533,296.64,Power
2023-02-07,653,6,2,334.0,331.0,71.1999969482422,115.800003051758,38.5999984741211,0.638850033,-1.3333333333333333,11.0,1.58944439888,50658.55859375,1167.0,0.546022951899406,47.28,Power
2023-02-08,653,6,2,1385.0,1369.0,122.0,293.399993896484,36.5999984741211,0.242387533,-4.0,9.0,4.06861114501953,128097.109375,3512.0,0.736660492762296,220.87,Power
2023-02-09,653,6,2,203.0,201.0,55.4000015258789,79.8000030517578,38.0,-2.09513831,-4.0,8.0,1.65694439411163,48442.4609375,1174.0,0.513913367799818,43.52,Power
2023-02-10,653,6,2,276.0,281.0,67.0,124.199996948242,32.5999984741211,-1.63161838,-4.0,8.0,1.48472225666046,46493.140625,1154.0,0.612974857080977,55.48,Power
2023-02-11,653,6,2,849.0,798.0,183.399993896484,349.600006103516,4.0,6.50932646,4.0,10.0,3.39555549621582,116081.40625,2993.0,0.738003644052154,184.74,Power
2023-02-12,653,6,2,0.0,0.0,0.0,0.0,0.0,2.617799766142857,-0.5918367346938777,9.571428571428571,0.0,0.0,0.0,0.0,0.0,Undefined
2023-02-13,653,7,2,379.0,376.0,52.2000007629395,86.1999969482422,-16.6000003814697,1.508305,-4.0,11.0,3.09333324432373,97052.4296875,2439.0,0.594652038571511,109.07,Power
2023-02-14,653,7,2,1775.0,1748.0,164.399993896484,366.200012207031,25.3999996185303,7.48497868,2.0,11.0,5.00111103057861,159302.625,4229.0,0.685711934804351,234.73,Power
2023-02-15,653,7,2,1589.0,1577.0,140.199996948242,311.600006103516,25.7999992370605,6.30635738,5.857142857142857,10.0,4.04972219467163,127571.109375,3522.0,0.75692789041347,231.87,Power
2023-02-16,653,7,2,252.0,253.0,61.0,88.4000015258789,25.6000003814697,3.6771462,2.0,11.0,1.70500004291534,52069.609375,1293.0,0.559774351709506,53.35,Power
2023-02-17,653,7,2,0.0,0.0,0.0,0.0,0.0,12.089405294285715,9.26530612244898,17.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-02-18,653,7,2,394.0,398.0,72.8000030517578,93.8000030517578,43.2000007629395,24.327673,23.0,28.0,2.98416662216187,111306.59375,2311.0,0.593009615324999,104.77,Power
2023-02-19,653,7,2,450.0,450.0,6.0,13.8000001907349,0.600000023841858,19.3760128,18.0,23.0,1.11000001430511,44914.19140625,1047.0,0.842403863723117,79.17,Power
2023-02-20,653,8,2,728.0,801.0,88.1999969482422,135.600006103516,11.6000003814697,21.945364,18.0,25.0,3.33750009536743,151805.625,3613.0,0.848752614632522,240.29,Power
2023-02-21,653,8,2,698.0,692.0,1.9999999329447746,11.8000001907349,-12.3999996185303,20.81229115,18.0,25.0,1.545277789235115,52876.2102355957,1471.0,0.6793954459143488,87.16999999999999,Power
2023-02-22,653,8,2,2474.0,1026.0,276.799987792969,1456.59997558594,-2.40000009536743,25.47293,17.0,32.0,4.97666645050049,186315.875,3823.0,0.714937195138159,253.87,Power
2023-02-23,653,8,2,855.0,839.0,43.5999984741211,113.800003051758,-6.19999980926514,28.0888367,22.0,33.0,4.03361129760742,176729.875,2725.0,0.603826869419944,146.57,Power
2023-02-24,653,8,2,609.0,600.0,32.7999992370605,78.8000030517578,6.59999990463257,28.50885,24.0,33.0,4.01749992370605,171781.796875,2505.0,0.633526492753713,160.74,Power
2023-02-25,653,8,2,466.0,453.0,24.7999992370605,40.7999992370605,1.0,32.83535,28.0,34.0,3.83388900756836,168147.953125,2309.0,0.557243503169053,119.03,Power
2023-02-26,653,8,2,0.0,0.0,0.0,0.0,0.0,23.763826540000004,18.6,29.2,0.0,0.0,0.0,0.0,0.0,Undefined
2023-02-27,653,9,2,0.0,0.0,0.0,0.0,0.0,19.130286282,17.82857142857143,24.8,0.0,0.0,0.0,0.0,0.0,Undefined
2023-02-28,653,9,2,0.0,0.0,0.0,0.0,0.0,13.063721382,12.828571428571427,20.8,0.0,0.0,0.0,0.0,0.0,Undefined
2023-03-01,653,9,3,376.0,369.0,61.5999984741211,106.400001525879,31.3999996185303,3.913166,2.0,14.0,1.5275000333786,48388.609375,1230.0,0.619575198226985,58.4,Power
2023-03-02,653,9,3,1278.0,1269.0,111.400001525879,296.200012207031,29.6000003814697,2.30522871,13.142857142857142,10.0,3.77694439888,112640.8125,2995.0,0.627160146181641,148.7,Power
2023-03-03,653,9,3,316.0,321.0,42.5999984741211,73.4000015258789,23.2000007629395,-2.2439878,-3.0,13.0,1.82472217082977,57655.73046875,1396.0,0.55475650697929,56.05,Power
2023-03-04,653,9,3,2177.0,2172.0,288.799987792969,659.0,15.1999998092651,11.2586222,9.0,24.0,4.05944442749023,123272.890625,3627.0,0.692709511760436,194.7,Power
2023-03-05,653,9,3,2705.0,2681.0,355.200012207031,1044.0,16.2000007629395,13.4250107,10.0,18.0,4.88250017166138,153317.875,4368.0,0.728623833346654,259.0,Power
2023-03-06,653,10,3,598.0,589.0,57.5999984741211,163.600006103516,16.0,14.8169823,13.0,17.0,1.78916668891907,53497.26953125,1237.0,0.552382614148488,54.46,Power
2023-03-07,653,10,3,2714.0,2687.0,354.799987792969,1030.59997558594,15.1999998092651,16.91436,12.0,21.0,5.02944421768188,156605.921875,4380.0,0.72205768806409,261.79,Power
2023-03-08,653,10,3,2693.0,2678.0,320.0,781.400024414063,-26.0,19.9446754,16.0,23.0,4.4433331489563,133541.4375,3835.0,0.749017267654784,249.0,Power
2023-03-09,653,10,3,2778.0,2753.0,321.799987792969,822.200012207031,-1.79999995231628,15.1915884,11.0,20.0,5.00277757644653,154838.296875,4109.0,0.671331352855752,225.77,Power
2023-03-10,653,10,3,0.0,0.0,0.0,0.0,0.0,19.407832971428572,14.857142857142858,23.571428571428573,0.0,0.0,0.0,0.0,0.0,Undefined
2023-03-11,653,10,3,3066.0,3050.0,427.799987792969,992.200012207031,58.7999992370605,23.9253941,16.0,30.0,6.09472227096558,170672.875,4676.0,0.589704347418142,212.02,Power
2023-03-12,653,10,3,2818.0,2788.0,309.399993896484,1007.0,17.2000007629395,22.461134,18.0,28.0,6.16027784347534,177239.3125,4949.0,0.605535095549646,225.78,Power
2023-03-13,653,11,3,1420.0,1407.0,191.800003051758,485.600006103516,8.0,22.6006966,18.0,26.0,3.39972233772278,99363.25,2517.0,0.568863306397874,109.64,Power
2023-03-14,653,11,3,113.0,110.0,134.199996948242,142.600006103516,124.199996948242,10.8491812,10.0,14.0,1.13611114025116,34612.6796875,665.0,0.439704298322932,21.88,Power
2023-03-15,653,11,3,1154.0,1023.0,229.0,431.399993896484,113.199996948242,14.6447239,12.0,19.0,4.27277755737305,199570.59375,3457.0,0.709139289932751,214.7,Power
2023-03-16,653,11,3,174.0,164.0,53.5999984741211,97.1999969482422,30.6000003814697,11.1907854,10.0,16.0,1.00361108779907,31240.2109375,752.0,0.562243025695292,31.59,Power
2023-03-17,653,11,3,560.0,553.0,62.2000007629395,120.199996948242,29.7999992370605,11.267252,9.0,18.0,3.05138897895813,93694.59375,2170.0,0.52587976643654,84.34,Power
2023-03-18,653,11,3,1370.0,1365.0,106.800003051758,333.200012207031,26.6000003814697,10.2756042,6.0,14.0,5.02055549621582,154241.328125,4032.0,0.593296424366085,176.55,Power
2023-03-19,653,11,3,327.0,332.0,28.2000007629395,62.2000007629395,9.0,8.74494648,7.0,14.0,3.06361103057861,96192.359375,2168.0,0.531902878368286,86.34,Power
2023-03-20,653,12,3,267.0,137.0,127.199996948242,173.199996948242,-6.19999980926514,6.43127251,5.0,10.0,1.14555549621582,32840.609375,810.0,0.627713373431884,44.89,Power
2023-03-21,653,12,3,3037.0,3022.0,209.399993896484,451.399993896484,15.6000003814697,14.8263035,12.0,19.0,4.31361103057861,165347.90625,4116.0,0.843029600512989,306.33,Power
2023-03-22,653,12,3,3160.0,2992.0,160.0,380.399993896484,3.0,17.6993465,14.0,21.0,4.54888868331909,175274.9375,4309.0,0.82707571099979,310.4,Power
2023-03-23,653,12,3,2612.0,2610.0,166.600006103516,446.0,24.6000003814697,19.2286911,16.0,26.0,3.58750009536743,140934.125,3739.0,0.857472362376115,263.54,Power
2023-03-24,653,12,3,3199.0,3178.0,433.799987792969,809.200012207031,103.400001525879,18.2622833,14.0,23.0,4.22277784347534,161096.75,4236.0,0.831935431820907,291.7,Power
2023-03-25,653,12,3,778.0,771.0,17.733333269755033,29.0,4.80000019073486,21.039577133333335,18.0,26.0,1.555277764797211,46.399920166015626,1332.0,0.7112144893262938,73.59,Power
2023-03-26,653,12,3,0.0,0.0,0.0,0.0,0.0,13.930433324285714,11.142857142857142,19.142857142857142,0.0,0.0,0.0,0.0,0.0,Undefined
2023-03-27,653,13,3,255.0,261.0,70.8000030517578,129.399993896484,-69.0,4.33018875,1.0,16.0,1.51166666666667,45.449,1015.0,0.46968256101192,36.79,Power
2023-03-28,653,13,3,623.0,606.0,91.5999984741211,170.199996948242,44.4000015258789,3.5680213,1.0,11.0,2.98722219467163,91.36771875,2315.0,0.571382298766259,97.15,Power
2023-03-29,653,13,3,1470.0,1464.0,132.600006103516,360.399993896484,42.5999984741211,8.23380852,6.0,12.0,4.83777777777778,146.64984375,3819.0,0.580494340551214,167.86,Power
2023-03-30,653,13,3,414.0,366.0,100.0,147.399993896484,38.4000015258789,6.917511,4.0,13.0,2.22111105918884,67.322578125,1720.0,0.574865614541241,73.39,Power
2023-03-31,653,13,3,574.0,579.0,497.200012207031,652.400024414063,415.399993896484,12.9655132,10.0,16.0,1.10000002384186,29.149400390625,787.0,0.632292507948842,43.72,Power
2023-04-01,653,13,4,0.0,0.0,0.0,0.0,0.0,11.326985502857143,8.142857142857142,15.857142857142858,0.0,0.0,0.0,0.0,0.0,Undefined
2023-04-02,653,13,4,805.0,806.0,338.799987792969,719.200012207031,142.600006103516,17.2420654,13.0,20.0,1.54999995231628,42.96666015625,1137.0,0.585662125503789,52.87,Power
2023-04-03,653,14,4,2024.0,2008.0,504.200012207031,970.200012207031,136.199996948242,14.89041,11.0,19.0,3.55805563926697,102.72959375,2990.0,0.6431543216785,146.77,Power
2023-04-04,653,14,4,2717.0,2716.0,386.200012207031,765.200012207031,139.600006103516,15.4715691,12.0,20.0,4.62249994277954,126.934078125,3708.0,0.622666840037089,179.06,Power
2023-04-05,653,14,4,2956.0,2949.0,398.200012207031,780.599975585938,83.8000030517578,15.0868387,10.0,23.0,5.23638868331909,148.92925,4340.0,0.630164808092905,207.83,Power
2023-04-06,653,14,4,519.0,517.0,109.199996948242,253.0,4.0,15.76819,12.0,20.0,1.52027773857117,40.0917890625,885.0,0.461884949110196,32.19,Power
2023-04-07,653,14,4,1832.0,1830.0,254.199996948242,336.0,136.0,14.3055105,11.0,19.0,2.60916662216187,72.76796875,2261.0,0.845993146540648,186.54,Power
2023-04-08,653,14,4,2459.0,2466.0,459.399993896484,1000.40002441406,132.600006103516,20.5921478,14.0,26.0,4.4902777671814,124.3925703125,3429.0,0.59407394579755,158.04,Power
2023-04-09,653,14,4,3152.0,3144.0,483.0,955.799987792969,139.600006103516,19.1804123,13.0,28.0,6.00277757644653,170.810515625,4791.0,0.60061072169494,216.25,Power
2023-04-10,653,15,4,811.0,804.0,94.70000076293954,252.199996948242,3.20000004768372,16.7874403,14.0,20.0,2.33944439888001,63.22977148437499,1492.0,0.5121184237310075,60.620000000000005,Power
2023-04-11,653,15,4,1690.0,1690.0,272.80000305175804,683.400024414063,136.399993896484,16.97114375,13.0,21.0,2.897500067949292,76.24293344116211,2630.0,0.6944731577902394,186.29000000000002,Power
2023-04-12,653,15,4,2272.0,2264.0,359.99999237060547,1001.0,141.0,26.6241455,13.0,37.0,4.389166831970218,123.93311230468751,3427.0,0.4899390322764265,153.13000000000002,Power
2023-04-13,653,15,4,225.0,230.0,46.5999984741211,68.1999969482422,27.7999992370605,7.2575717,5.0,11.0,1.59777772426605,50.3349296875,1194.0,0.53929132344792,46.2,Power
2023-04-14,653,15,4,1829.0,1803.0,156.800003051758,363.200012207031,37.7999992370605,8.542664,4.0,11.0,4.95166683197021,152.58540625,4097.0,0.610817570814984,184.2,Power
2023-04-15,653,15,4,618.0,637.0,65.5999984741211,146.800003051758,16.3999996185303,8.529937,7.0,12.0,3.0344443321228,92.332390625,2238.0,0.547705450235471,90.92,Power
2023-04-16,653,15,4,46.0,16.0000038146973,256.29717683792114,500.0,12.6000003814697,14.623378074999998,9.714285714285714,18.0,1.4508450031280522,28.18291015625,1190.0,0.6102340069575356,53.260000000000005,Power
2023-04-17,653,16,4,2643.0,2219.0,718.2000122070315,1081.19995117188,460.399993896484,6.623141175,4.0,10.0,3.738333255052564,133.27022562408445,3659.0,0.705120320141065,264.6,Power
2023-04-18,653,16,4,3017.0,2348.0,1009.09997558594,1390.19995117188,519.0,13.813594349999999,7.0,22.0,4.2969442754983875,165.53895500183106,4002.0,0.6961509612953249,287.28000000000003,Power
2023-04-19,653,16,4,2995.0,2952.0,955.533304850263,1381.19995117188,164.800003051758,12.600495133333332,5.0,22.0,4.619722291827202,159.4542844619751,4129.0,0.582064480387341,290.52000000000004,Power
2023-04-20,653,16,4,3704.0,2858.0,778.599975585938,1483.59997558594,202.399993896484,7.24723673,1.0,12.0,4.65083312988281,155.179265625,4836.0,0.834876714295396,323.35,Power
2023-04-21,653,16,4,2170.0,2106.0,1036.0000305175804,1828.19995117188,575.200012207031,9.65486096,1.0,13.0,4.120277702808376,132.46391749954222,4047.0,0.6800848425303461,264.98,Power
2023-04-22,653,16,4,175.0,173.0,34.4000015258789,62.0,18.7999992370605,13.4011869,11.0,17.0,1.56500005722046,48.53101953125,1072.0,0.493910385274734,38.07,Power
2023-04-23,653,16,4,253.0,201.0,78.0,147.199996948242,36.2000007629395,11.9864893,11.0,15.0,1.9175,62.0,743.0,0.535552049062611,55.0,Undefined
2023-04-24,653,17,4,243.0,260.0,40.20000076293945,68.8000030517578,18.7999992370605,10.799649465,3.0,16.0,2.9116667509078997,89.4022890625,2258.0,0.5598748336746525,89.18,Power
2023-04-25,653,17,4,1490.0,1502.0,93.4000015258789,272.399993896484,16.7999992370605,4.49857235,1.0,10.0,4.9622220993042,154.326671875,4039.0,0.595066445283391,175.85,Power
2023-04-26,653,17,4,429.0,418.0,77.5999984741211,129.199996948242,35.4000015258789,2.5884614,1.0,8.0,1.80111110210419,51.88625,1209.0,0.503870884577146,45.5,Power
2023-04-27,653,17,4,2361.0,2329.0,179.199996948242,469.600006103516,37.7999992370605,9.943247,6.0,14.0,6.77722215652466,202.059921875,5295.0,0.575383080564085,224.26,Power
2023-04-28,653,17,4,413.0,408.0,56.2000007629395,76.1999969482422,35.0,14.8566141,12.0,19.0,2.48055553436279,87.21546875,2254.0,0.806110045818236,160.81,Power
2023-04-29,653,17,4,325.0,332.0,59.7999992370605,92.8000030517578,25.3999996185303,5.38019,4.0,12.0,2.89722228050232,90.9077734375,2085.0,0.523895870406835,79.23,Power
2023-04-30,653,17,4,1054.0,1043.0,400.200012207031,846.799987792969,119.800003051758,15.5863829,11.0,21.0,1.97944450378418,53.27769921875,1488.0,0.590118560412533,68.75,Power
2023-05-01,653,18,5,3111.0,3123.0,301.200012207031,848.599975585938,94.5999984741211,14.8769646,7.0,23.0,4.92916679382324,205.7845,4918.0,0.863635968979236,366.98,Power
2023-05-02,653,18,5,164.0,164.0,69.8000030517578,96.1999969482422,34.0,8.635279,8.0,16.0,1.33833336830139,41.4476015625,942.0,0.506012522799499,34.06,Power
2023-05-03,653,18,5,560.0,551.0,64.1999969482422,113.400001525879,35.5999984741211,9.884035,7.0,13.0,3.04055547714233,95.34940625,2253.0,0.544000203378906,89.8,Power
2023-05-04,653,18,5,0.0,0.0,0.0,0.0,0.0,13.420814142857141,10.714285714285714,17.571428571428573,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-05,653,18,5,155.0,155.0,49.0,80.5999984741211,33.2000007629395,13.5870819,13.0,17.0,1.4386111497879,43.68998828125,970.0,0.491331613840266,34.54,Power
2023-05-06,653,18,5,815.0,808.0,57.3999996185303,113.199996948242,35.4000015258789,15.687977799999999,13.0,17.0,2.6388889849185984,88.2685986328125,2435.0,0.669753439711434,173.29,Power
2023-05-07,653,18,5,726.0,731.0,71.4000015258789,127.599998474121,29.0,14.8630333,12.0,18.0,3.26777768135071,100.6382421875,2429.0,0.542672951894684,96.16,Power
2023-05-08,653,19,5,857.0,853.0,94.4000015258789,270.399993896484,36.2000007629395,12.6373615,11.0,15.0,3.25611114501953,102.8277265625,2631.0,0.58930236343683,112.55,Power
2023-05-09,653,19,5,0.0,0.0,0.0,0.0,0.0,14.232809471428572,12.428571428571429,16.714285714285715,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-10,653,19,5,1137.0,1133.0,241.600006103516,323.399993896484,197.0,17.5236187,15.0,23.0,3.80472230911255,170.2165625,2786.0,0.65487839142047,162.87,Power
2023-05-11,653,19,5,0.0,0.0,0.0,0.0,0.0,13.35466875357143,11.07142857142857,17.452380952380953,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-12,653,19,5,2692.0,2455.0,292.599998474121,530.0,127.800003051758,11.6148486,9.0,17.0,4.749722421169285,186.188078125,4301.0,0.6751881371224184,296.78,Power
2023-05-13,653,19,5,3125.0,2566.0,439.900001525879,689.799987792969,104.599998474121,9.25634095,7.0,15.0,5.453055649995804,208.75947875976564,4618.0,0.6338582785488669,307.76,Power
2023-05-14,653,19,5,0.0,0.0,0.0,0.0,0.0,12.549300026785714,10.107142857142858,17.607142857142858,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-15,653,20,5,0.0,0.0,0.0,0.0,0.0,10.866826376785713,8.357142857142858,15.607142857142858,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-16,653,20,5,0.0,0.0,0.0,0.0,0.0,11.802391857142856,9.428571428571429,15.428571428571429,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-17,653,20,5,0.0,0.0,0.0,0.0,0.0,12.38661934142857,9.685714285714287,17.285714285714285,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-18,653,20,5,251.0,246.0,44.4000015258789,91.1999969482422,17.6000003814697,10.7937241,8.0,15.0,2.0188889503479,61.84744921875,1435.0,0.51485438144651,53.3,Power
2023-05-19,653,20,5,958.0,944.0,98.4000015258789,288.799987792969,30.6000003814697,14.6522989,12.0,21.0,4.06750011444092,128.7519296875,3114.0,0.564172449149505,129.09,Power
2023-05-20,653,20,5,2174.0,2160.0,175.399993896484,446.799987792969,32.7999992370605,15.4283409,12.0,20.0,5.92555570602417,183.371796875,4933.0,0.610616799915875,220.58,Power
2023-05-21,653,20,5,2379.0,2365.0,145.399993896484,285.399993896484,31.0,17.3761425,13.0,27.0,6.76777791976929,200.103765625,5129.0,0.57001410027481,220.61,Power
2023-05-22,653,21,5,118.0,116.0,47.4000015258789,66.1999969482422,32.5999984741211,10.4987087,10.0,14.0,1.07444441318512,31.66116015625,680.0,0.460610855804683,22.81,Power
2023-05-23,653,21,5,1422.0,1429.0,98.4000015258789,242.399993896484,24.3999996185303,9.84660149,8.0,18.0,4.79194450378418,142.75703125,3521.0,0.55099534571711,145.31,Power
2023-05-24,653,21,5,742.0,739.0,81.5999984741211,140.800003051758,35.0,10.9801083,9.0,16.0,2.31805562973022,79.619671875,2220.0,0.843809801013603,164.47,Power
2023-05-25,653,21,5,199.0,198.0,46.4000015258789,77.8000030517578,29.3999996185303,13.9548216,11.0,23.0,1.86249995231628,55.13191015625,1172.0,0.466419562490782,40.36,Power
2023-05-26,653,21,5,1579.0,1570.0,138.399993896484,285.399993896484,35.7999992370605,10.058033,7.0,16.0,4.01861095428467,129.901109375,3611.0,0.716753872390117,206.24,Power
2023-05-27,653,21,5,1052.0,1035.0,147.0,290.600006103516,51.7999992370605,16.1366768,14.0,20.0,2.46527767181396,80.4210234375,2198.0,0.823732961504894,166.75,Power
2023-05-28,653,21,5,0.0,0.0,0.0,0.0,0.0,14.910301057142858,10.959183673469386,21.918367346938773,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-29,653,22,5,0.0,0.0,0.0,0.0,0.0,14.5652728,10.714285714285714,21.428571428571427,0.0,0.0,0.0,0.0,0.0,Undefined
2023-05-30,653,22,5,3563.0,2366.0,873.0,1648.59997558594,163.399993896484,20.96398,9.0,30.0,4.9088888168335,166.211609375,4994.0,0.839292420677683,344.96,Power
2023-05-31,653,22,5,771.0,772.0,38.5999984741211,70.1999969482422,18.6000003814697,17.7132149,16.0,27.0,1.58305549621582,54.48094921875,1121.0,0.516199960222672,41.84,Power
2023-06-01,653,22,6,724.0,717.0,93.8000030517578,278.399993896484,3.59999990463257,12.150075,9.0,18.0,3.12722229957581,98.57803125,2318.0,0.54753023167227,93.98,Power
2023-06-02,653,22,6,506.0,501.0,72.1999969482422,131.0,36.7999992370605,10.6395082,9.0,15.0,2.7425000667572,86.66815625,1975.0,0.526107537559609,75.76,Power
